AUDIO,STEEL,Y,Y2,DISTANCE,ANGLE,SHAPE,AREA,POWER,THICK
fold_2/Stainless_223.wav,Stainless,0,1,24,0,square,2500,21.8,0.9
fold_2/Stainless_224.wav,Stainless,0,1,24,0,square,2500,23.8,0.9
fold_2/Stainless_225.wav,Stainless,0,1,24,0,square,2500,25.8,0.9
fold_2/Stainless_226.wav,Stainless,0,1,24,0,square,2500,27.8,0.9
fold_2/Stainless_227.wav,Stainless,0,1,24,0,square,2500,29.8,0.9
fold_2/Stainless_228.wav,Stainless,0,1,24,45,square,2500,9.8,0.9
fold_2/Stainless_229.wav,Stainless,0,1,24,45,square,2500,11.8,0.9
fold_2/Stainless_230.wav,Stainless,0,1,24,45,square,2500,13.8,0.9
fold_2/Stainless_231.wav,Stainless,0,1,24,45,square,2500,15.8,0.9
fold_2/Stainless_232.wav,Stainless,0,1,24,45,square,2500,17.8,0.9
fold_2/Stainless_233.wav,Stainless,0,1,24,45,square,2500,19.8,0.9
fold_2/Stainless_234.wav,Stainless,0,1,24,45,square,2500,21.8,0.9
fold_2/Stainless_235.wav,Stainless,0,1,24,45,square,2500,23.8,0.9
fold_2/Stainless_236.wav,Stainless,0,1,24,45,square,2500,25.8,0.9
fold_2/Stainless_237.wav,Stainless,0,1,24,45,square,2500,27.8,0.9
fold_2/Stainless_238.wav,Stainless,0,1,24,45,square,2500,29.8,0.9
fold_2/Stainless_239.wav,Stainless,0,1,24,90,square,2500,9.8,0.9
fold_2/Stainless_240.wav,Stainless,0,1,24,90,square,2500,11.8,0.9
fold_2/Stainless_241.wav,Stainless,0,1,24,90,square,2500,13.8,0.9
fold_2/Stainless_242.wav,Stainless,0,1,24,90,square,2500,15.8,0.9
fold_2/Stainless_243.wav,Stainless,0,1,24,90,square,2500,17.8,0.9
fold_2/Stainless_244.wav,Stainless,0,1,24,90,square,2500,19.8,0.9
fold_2/Stainless_245.wav,Stainless,0,1,24,90,square,2500,21.8,0.9
fold_2/Stainless_246.wav,Stainless,0,1,24,90,square,2500,23.8,0.9
fold_2/Stainless_247.wav,Stainless,0,1,24,90,square,2500,25.8,0.9
fold_2/Stainless_248.wav,Stainless,0,1,24,90,square,2500,27.8,0.9
fold_2/Stainless_249.wav,Stainless,0,1,24,90,square,2500,29.8,0.9
fold_2/Stainless_250.wav,Stainless,0,1,24,135,square,2500,9.8,0.9
fold_2/Stainless_251.wav,Stainless,0,1,24,135,square,2500,11.8,0.9
fold_2/Stainless_252.wav,Stainless,0,1,24,135,square,2500,13.8,0.9
fold_2/Stainless_253.wav,Stainless,0,1,24,135,square,2500,15.8,0.9
fold_2/Stainless_254.wav,Stainless,0,1,24,135,square,2500,17.8,0.9
fold_2/Stainless_255.wav,Stainless,0,1,24,135,square,2500,19.8,0.9
fold_2/Stainless_256.wav,Stainless,0,1,24,135,square,2500,21.8,0.9
fold_2/Stainless_257.wav,Stainless,0,1,24,135,square,2500,23.8,0.9
fold_2/Stainless_258.wav,Stainless,0,1,24,135,square,2500,25.8,0.9
fold_2/Stainless_259.wav,Stainless,0,1,24,135,square,2500,27.8,0.9
fold_2/Stainless_260.wav,Stainless,0,1,24,135,square,2500,29.8,0.9
fold_2/Stainless_261.wav,Stainless,0,1,24,180,square,2500,9.8,0.9
fold_2/Stainless_262.wav,Stainless,0,1,24,180,square,2500,11.8,0.9
fold_2/Stainless_263.wav,Stainless,0,1,24,180,square,2500,13.8,0.9
fold_2/Stainless_264.wav,Stainless,0,1,24,180,square,2500,15.8,0.9
fold_2/Stainless_265.wav,Stainless,0,1,24,180,square,2500,17.8,0.9
fold_2/Stainless_266.wav,Stainless,0,1,24,180,square,2500,19.8,0.9
fold_2/Stainless_267.wav,Stainless,0,1,24,180,square,2500,21.8,0.9
fold_2/Stainless_268.wav,Stainless,0,1,24,180,square,2500,23.8,0.9
fold_2/Stainless_269.wav,Stainless,0,1,24,180,square,2500,25.8,0.9
fold_2/Stainless_270.wav,Stainless,0,1,24,180,square,2500,27.8,0.9
fold_2/Stainless_271.wav,Stainless,0,1,24,180,square,2500,29.8,0.9
fold_2/Bright_Black_0.wav,Bright_Black,1,9,24,0,square,2500,9.8,0.9
fold_2/Bright_Black_1.wav,Bright_Black,1,9,24,0,square,2500,11.8,0.9
fold_2/Bright_Black_2.wav,Bright_Black,1,9,24,0,square,2500,13.8,0.9
fold_2/Bright_Black_3.wav,Bright_Black,1,9,24,0,square,2500,15.8,0.9
fold_2/Bright_Black_4.wav,Bright_Black,1,9,24,0,square,2500,17.8,0.9
fold_2/Bright_Black_5.wav,Bright_Black,1,9,24,0,square,2500,19.8,0.9
fold_2/Bright_Black_6.wav,Bright_Black,1,9,24,0,square,2500,21.8,0.9
fold_2/Bright_Black_7.wav,Bright_Black,1,9,24,0,square,2500,23.8,0.9
fold_2/Bright_Black_8.wav,Bright_Black,1,9,24,0,square,2500,25.8,0.9
fold_2/Bright_Black_9.wav,Bright_Black,1,9,24,0,square,2500,27.8,0.9
fold_2/Bright_Black_10.wav,Bright_Black,1,9,24,0,square,2500,29.8,0.9
fold_2/Bright_Black_11.wav,Bright_Black,1,9,24,45,square,2500,9.8,0.9
fold_2/Bright_Black_12.wav,Bright_Black,1,9,24,45,square,2500,11.8,0.9
fold_2/Bright_Black_13.wav,Bright_Black,1,9,24,45,square,2500,13.8,0.9
fold_2/Bright_Black_14.wav,Bright_Black,1,9,24,45,square,2500,15.8,0.9
fold_2/Bright_Black_15.wav,Bright_Black,1,9,24,45,square,2500,17.8,0.9
fold_2/Bright_Black_16.wav,Bright_Black,1,9,24,45,square,2500,19.8,0.9
fold_2/Bright_Black_17.wav,Bright_Black,1,9,24,45,square,2500,21.8,0.9
fold_2/Bright_Black_18.wav,Bright_Black,1,9,24,45,square,2500,23.8,0.9
fold_2/Bright_Black_19.wav,Bright_Black,1,9,24,45,square,2500,25.8,0.9
fold_2/Bright_Black_20.wav,Bright_Black,1,9,24,45,square,2500,27.8,0.9
fold_2/Bright_Black_21.wav,Bright_Black,1,9,24,45,square,2500,29.8,0.9
fold_2/Bright_Black_22.wav,Bright_Black,1,9,24,90,square,2500,9.8,0.9
fold_2/Bright_Black_23.wav,Bright_Black,1,9,24,90,square,2500,11.8,0.9
fold_2/Bright_Black_24.wav,Bright_Black,1,9,24,90,square,2500,13.8,0.9
fold_2/Bright_Black_25.wav,Bright_Black,1,9,24,90,square,2500,15.8,0.9
fold_2/Bright_Black_26.wav,Bright_Black,1,9,24,90,square,2500,17.8,0.9
fold_2/Bright_Black_27.wav,Bright_Black,1,9,24,90,square,2500,19.8,0.9
fold_2/Bright_Black_28.wav,Bright_Black,1,9,24,90,square,2500,21.8,0.9
fold_2/Bright_Black_29.wav,Bright_Black,1,9,24,90,square,2500,23.8,0.9
fold_2/Bright_Black_30.wav,Bright_Black,1,9,24,90,square,2500,25.8,0.9
fold_2/Bright_Black_31.wav,Bright_Black,1,9,24,90,square,2500,27.8,0.9
fold_2/Bright_Black_32.wav,Bright_Black,1,9,24,90,square,2500,29.8,0.9
fold_2/Bright_Black_33.wav,Bright_Black,1,9,24,135,square,2500,9.8,0.9
fold_2/Bright_Black_34.wav,Bright_Black,1,9,24,135,square,2500,11.8,0.9
fold_2/Bright_Black_35.wav,Bright_Black,1,9,24,135,square,2500,13.8,0.9
fold_2/Bright_Black_36.wav,Bright_Black,1,9,24,135,square,2500,15.8,0.9
fold_2/Bright_Black_37.wav,Bright_Black,1,9,24,135,square,2500,17.8,0.9
fold_2/Bright_Black_38.wav,Bright_Black,1,9,24,135,square,2500,19.8,0.9
fold_2/Bright_Black_39.wav,Bright_Black,1,9,24,135,square,2500,21.8,0.9
fold_2/Bright_Black_40.wav,Bright_Black,1,9,24,135,square,2500,23.8,0.9
fold_2/Bright_Black_41.wav,Bright_Black,1,9,24,135,square,2500,25.8,0.9
fold_2/Bright_Black_42.wav,Bright_Black,1,9,24,135,square,2500,27.8,0.9
fold_2/Bright_Black_43.wav,Bright_Black,1,9,24,135,square,2500,29.8,0.9
fold_2/Bright_Black_44.wav,Bright_Black,1,9,24,180,square,2500,9.8,0.9
fold_2/Bright_Black_45.wav,Bright_Black,1,9,24,180,square,2500,11.8,0.9
fold_2/Bright_Black_46.wav,Bright_Black,1,9,24,180,square,2500,13.8,0.9
fold_2/Bright_Black_47.wav,Bright_Black,1,9,24,180,square,2500,15.8,0.9
fold_2/Bright_Black_48.wav,Bright_Black,1,9,24,180,square,2500,17.8,0.9
fold_2/Bright_Black_49.wav,Bright_Black,1,9,24,180,square,2500,19.8,0.9
fold_2/Bright_Black_50.wav,Bright_Black,1,9,24,180,square,2500,21.8,0.9
fold_2/Bright_Black_51.wav,Bright_Black,1,9,24,180,square,2500,23.8,0.9
fold_2/Bright_Black_52.wav,Bright_Black,1,9,24,180,square,2500,25.8,0.9
fold_2/Bright_Black_53.wav,Bright_Black,1,9,24,180,square,2500,27.8,0.9
fold_2/Bright_Black_54.wav,Bright_Black,1,9,24,180,square,2500,29.8,0.9
fold_2/Galvanised_0.wav,Galvanised,3,8,24,0,tube,3297,9.8,2.8
fold_2/Galvanised_1.wav,Galvanised,3,8,24,0,tube,3297,11.8,2.8
fold_2/Galvanised_2.wav,Galvanised,3,8,24,0,tube,3297,13.8,2.8
fold_2/Galvanised_3.wav,Galvanised,3,8,24,0,tube,3297,15.8,2.8
fold_2/Galvanised_4.wav,Galvanised,3,8,24,0,tube,3297,17.8,2.8
fold_2/Galvanised_5.wav,Galvanised,3,8,24,0,tube,3297,19.8,2.8
fold_2/Galvanised_6.wav,Galvanised,3,8,24,0,tube,3297,21.8,2.8
fold_2/Galvanised_7.wav,Galvanised,3,8,24,0,tube,3297,23.8,2.8
fold_2/Galvanised_8.wav,Galvanised,3,8,24,0,tube,3297,25.8,2.8
fold_2/Galvanised_9.wav,Galvanised,3,8,24,0,tube,3297,27.8,2.8
fold_2/Galvanised_10.wav,Galvanised,3,8,24,0,tube,3297,29.8,2.8
fold_2/Galvanised_11.wav,Galvanised,3,8,24,45,tube,3297,9.8,2.8
fold_2/Galvanised_12.wav,Galvanised,3,8,24,45,tube,3297,11.8,2.8
fold_2/Galvanised_13.wav,Galvanised,3,8,24,45,tube,3297,13.8,2.8
fold_2/Galvanised_14.wav,Galvanised,3,8,24,45,tube,3297,15.8,2.8
fold_2/Galvanised_15.wav,Galvanised,3,8,24,45,tube,3297,17.8,2.8
fold_2/Galvanised_16.wav,Galvanised,3,8,24,45,tube,3297,19.8,2.8
fold_2/Galvanised_17.wav,Galvanised,3,8,24,45,tube,3297,21.8,2.8
fold_2/Galvanised_18.wav,Galvanised,3,8,24,45,tube,3297,23.8,2.8
fold_2/Galvanised_19.wav,Galvanised,3,8,24,45,tube,3297,25.8,2.8
fold_2/Galvanised_20.wav,Galvanised,3,8,24,45,tube,3297,27.8,2.8
fold_2/Galvanised_21.wav,Galvanised,3,8,24,45,tube,3297,29.8,2.8
fold_2/Galvanised_22.wav,Galvanised,3,8,24,90,tube,3297,9.8,2.8
fold_2/Galvanised_23.wav,Galvanised,3,8,24,90,tube,3297,11.8,2.8
fold_2/Galvanised_24.wav,Galvanised,3,8,24,90,tube,3297,13.8,2.8
fold_2/Galvanised_25.wav,Galvanised,3,8,24,90,tube,3297,15.8,2.8
fold_2/Galvanised_26.wav,Galvanised,3,8,24,90,tube,3297,17.8,2.8
fold_2/Galvanised_27.wav,Galvanised,3,8,24,90,tube,3297,19.8,2.8
fold_2/Galvanised_28.wav,Galvanised,3,8,24,90,tube,3297,21.8,2.8
fold_2/Galvanised_29.wav,Galvanised,3,8,24,90,tube,3297,23.8,2.8
fold_2/Galvanised_30.wav,Galvanised,3,8,24,90,tube,3297,25.8,2.8
fold_2/Galvanised_31.wav,Galvanised,3,8,24,90,tube,3297,27.8,2.8
fold_2/Galvanised_32.wav,Galvanised,3,8,24,90,tube,3297,29.8,2.8
fold_2/Galvanised_33.wav,Galvanised,3,8,24,135,tube,3297,9.8,2.8
fold_2/Galvanised_34.wav,Galvanised,3,8,24,135,tube,3297,11.8,2.8
fold_2/Galvanised_35.wav,Galvanised,3,8,24,135,tube,3297,13.8,2.8
fold_2/Galvanised_36.wav,Galvanised,3,8,24,135,tube,3297,15.8,2.8
fold_2/Galvanised_37.wav,Galvanised,3,8,24,135,tube,3297,17.8,2.8
fold_2/Galvanised_38.wav,Galvanised,3,8,24,135,tube,3297,19.8,2.8
fold_2/Galvanised_39.wav,Galvanised,3,8,24,135,tube,3297,21.8,2.8
fold_2/Galvanised_40.wav,Galvanised,3,8,24,135,tube,3297,23.8,2.8
fold_2/Galvanised_41.wav,Galvanised,3,8,24,135,tube,3297,25.8,2.8
fold_2/Galvanised_42.wav,Galvanised,3,8,24,135,tube,3297,27.8,2.8
fold_2/Galvanised_43.wav,Galvanised,3,8,24,135,tube,3297,29.8,2.8
fold_2/Galvanised_44.wav,Galvanised,3,8,24,180,tube,3297,9.8,2.8
fold_2/Galvanised_45.wav,Galvanised,3,8,24,180,tube,3297,11.8,2.8
fold_2/Galvanised_46.wav,Galvanised,3,8,24,180,tube,3297,13.8,2.8
fold_2/Galvanised_47.wav,Galvanised,3,8,24,180,tube,3297,15.8,2.8
fold_2/Galvanised_48.wav,Galvanised,3,8,24,180,tube,3297,17.8,2.8
fold_2/Galvanised_49.wav,Galvanised,3,8,24,180,tube,3297,19.8,2.8
fold_2/Galvanised_50.wav,Galvanised,3,8,24,180,tube,3297,21.8,2.8
fold_2/Galvanised_51.wav,Galvanised,3,8,24,180,tube,3297,23.8,2.8
fold_2/Galvanised_52.wav,Galvanised,3,8,24,180,tube,3297,25.8,2.8
fold_2/Galvanised_53.wav,Galvanised,3,8,24,180,tube,3297,27.8,2.8
fold_2/Galvanised_54.wav,Galvanised,3,8,24,180,tube,3297,29.8,2.8
fold_2/Engineering_0.wav,Engineering,4,3,24,0,tube,4710,9.8,30
fold_2/Engineering_1.wav,Engineering,4,3,24,0,tube,4710,11.8,30
fold_2/Engineering_2.wav,Engineering,4,3,24,0,tube,4710,13.8,30
fold_2/Engineering_3.wav,Engineering,4,3,24,0,tube,4710,15.8,30
fold_2/Engineering_4.wav,Engineering,4,3,24,0,tube,4710,17.8,30
fold_2/Engineering_5.wav,Engineering,4,3,24,0,tube,4710,19.8,30
fold_2/Engineering_6.wav,Engineering,4,3,24,0,tube,4710,21.8,30
fold_2/Engineering_7.wav,Engineering,4,3,24,0,tube,4710,23.8,30
fold_2/Engineering_8.wav,Engineering,4,3,24,0,tube,4710,25.8,30
fold_2/Engineering_9.wav,Engineering,4,3,24,0,tube,4710,27.8,30
fold_2/Engineering_10.wav,Engineering,4,3,24,0,tube,4710,29.8,30
fold_2/Engineering_11.wav,Engineering,4,3,24,45,tube,4710,9.8,30
fold_2/Engineering_12.wav,Engineering,4,3,24,45,tube,4710,11.8,30
fold_2/Engineering_13.wav,Engineering,4,3,24,45,tube,4710,13.8,30
fold_2/Engineering_14.wav,Engineering,4,3,24,45,tube,4710,15.8,30
fold_2/Engineering_15.wav,Engineering,4,3,24,45,tube,4710,17.8,30
fold_2/Engineering_16.wav,Engineering,4,3,24,45,tube,4710,19.8,30
fold_2/Engineering_17.wav,Engineering,4,3,24,45,tube,4710,21.8,30
fold_2/Engineering_18.wav,Engineering,4,3,24,45,tube,4710,23.8,30
fold_2/Engineering_19.wav,Engineering,4,3,24,45,tube,4710,25.8,30
fold_2/Engineering_20.wav,Engineering,4,3,24,45,tube,4710,27.8,30
fold_2/Engineering_21.wav,Engineering,4,3,24,45,tube,4710,29.8,30
fold_2/Engineering_22.wav,Engineering,4,3,24,90,tube,4710,9.8,30
fold_2/Engineering_23.wav,Engineering,4,3,24,90,tube,4710,11.8,30
fold_2/Engineering_24.wav,Engineering,4,3,24,90,tube,4710,13.8,30
fold_2/Engineering_25.wav,Engineering,4,3,24,90,tube,4710,15.8,30
fold_2/Engineering_26.wav,Engineering,4,3,24,90,tube,4710,17.8,30
fold_2/Engineering_27.wav,Engineering,4,3,24,90,tube,4710,19.8,30
fold_2/Engineering_28.wav,Engineering,4,3,24,90,tube,4710,21.8,30
fold_2/Engineering_29.wav,Engineering,4,3,24,90,tube,4710,23.8,30
fold_2/Engineering_30.wav,Engineering,4,3,24,90,tube,4710,25.8,30
fold_2/Engineering_31.wav,Engineering,4,3,24,90,tube,4710,27.8,30
fold_2/Engineering_32.wav,Engineering,4,3,24,90,tube,4710,29.8,30
fold_2/Engineering_33.wav,Engineering,4,3,24,135,tube,4710,9.8,30
fold_2/Engineering_34.wav,Engineering,4,3,24,135,tube,4710,11.8,30
fold_2/Engineering_35.wav,Engineering,4,3,24,135,tube,4710,13.8,30
fold_2/Engineering_36.wav,Engineering,4,3,24,135,tube,4710,15.8,30
fold_2/Engineering_37.wav,Engineering,4,3,24,135,tube,4710,17.8,30
fold_2/Engineering_38.wav,Engineering,4,3,24,135,tube,4710,19.8,30
fold_2/Engineering_39.wav,Engineering,4,3,24,135,tube,4710,21.8,30
fold_2/Engineering_40.wav,Engineering,4,3,24,135,tube,4710,23.8,30
fold_2/Engineering_41.wav,Engineering,4,3,24,135,tube,4710,25.8,30
fold_2/Engineering_42.wav,Engineering,4,3,24,135,tube,4710,27.8,30
fold_2/Engineering_43.wav,Engineering,4,3,24,135,tube,4710,29.8,30
fold_2/Engineering_44.wav,Engineering,4,3,24,180,tube,4710,9.8,30
fold_2/Engineering_45.wav,Engineering,4,3,24,180,tube,4710,11.8,30
fold_2/Engineering_46.wav,Engineering,4,3,24,180,tube,4710,13.8,30
fold_2/Engineering_47.wav,Engineering,4,3,24,180,tube,4710,15.8,30
fold_2/Engineering_48.wav,Engineering,4,3,24,180,tube,4710,17.8,30
fold_2/Engineering_49.wav,Engineering,4,3,24,180,tube,4710,19.8,30
fold_2/Engineering_50.wav,Engineering,4,3,24,180,tube,4710,21.8,30
fold_2/Engineering_51.wav,Engineering,4,3,24,180,tube,4710,23.8,30
fold_2/Engineering_52.wav,Engineering,4,3,24,180,tube,4710,25.8,30
fold_2/Engineering_53.wav,Engineering,4,3,24,180,tube,4710,27.8,30
fold_2/Engineering_54.wav,Engineering,4,3,24,180,tube,4710,29.8,30
fold_2/Bright_Black_54.wav,Bright_Black,1,7,24,0,tube,1570,9.8,30
fold_2/Bright_Black_55.wav,Bright_Black,1,7,24,0,tube,1570,11.8,30
fold_2/Bright_Black_56.wav,Bright_Black,1,7,24,0,tube,1570,13.8,30
fold_2/Bright_Black_57.wav,Bright_Black,1,7,24,0,tube,1570,15.8,30
fold_2/Bright_Black_58.wav,Bright_Black,1,7,24,0,tube,1570,17.8,30
fold_2/Bright_Black_59.wav,Bright_Black,1,7,24,0,tube,1570,19.8,30
fold_2/Bright_Black_60.wav,Bright_Black,1,7,24,0,tube,1570,21.8,30
fold_2/Bright_Black_61.wav,Bright_Black,1,7,24,0,tube,1570,23.8,30
fold_2/Bright_Black_62.wav,Bright_Black,1,7,24,0,tube,1570,25.8,30
fold_2/Bright_Black_63.wav,Bright_Black,1,7,24,0,tube,1570,27.8,30
fold_2/Bright_Black_64.wav,Bright_Black,1,7,24,0,tube,1570,29.8,30
fold_2/Bright_Black_65.wav,Bright_Black,1,7,24,45,tube,1570,9.8,30
fold_2/Bright_Black_66.wav,Bright_Black,1,7,24,45,tube,1570,11.8,30
fold_2/Bright_Black_67.wav,Bright_Black,1,7,24,45,tube,1570,13.8,30
fold_2/Bright_Black_68.wav,Bright_Black,1,7,24,45,tube,1570,15.8,30
fold_2/Bright_Black_69.wav,Bright_Black,1,7,24,45,tube,1570,17.8,30
fold_2/Bright_Black_70.wav,Bright_Black,1,7,24,45,tube,1570,19.8,30
fold_2/Bright_Black_71.wav,Bright_Black,1,7,24,45,tube,1570,21.8,30
fold_2/Bright_Black_72.wav,Bright_Black,1,7,24,45,tube,1570,23.8,30
fold_2/Bright_Black_73.wav,Bright_Black,1,7,24,45,tube,1570,25.8,30
fold_2/Bright_Black_74.wav,Bright_Black,1,7,24,45,tube,1570,27.8,30
fold_2/Bright_Black_75.wav,Bright_Black,1,7,24,45,tube,1570,29.8,30
fold_2/Bright_Black_76.wav,Bright_Black,1,7,24,90,tube,1570,9.8,30
fold_2/Bright_Black_77.wav,Bright_Black,1,7,24,90,tube,1570,11.8,30
fold_2/Bright_Black_78.wav,Bright_Black,1,7,24,90,tube,1570,13.8,30
fold_2/Bright_Black_79.wav,Bright_Black,1,7,24,90,tube,1570,15.8,30
fold_2/Bright_Black_80.wav,Bright_Black,1,7,24,90,tube,1570,17.8,30
fold_2/Bright_Black_81.wav,Bright_Black,1,7,24,90,tube,1570,19.8,30
fold_2/Bright_Black_82.wav,Bright_Black,1,7,24,90,tube,1570,21.8,30
fold_2/Bright_Black_83.wav,Bright_Black,1,7,24,90,tube,1570,23.8,30
fold_2/Bright_Black_84.wav,Bright_Black,1,7,24,90,tube,1570,25.8,30
fold_2/Bright_Black_85.wav,Bright_Black,1,7,24,90,tube,1570,27.8,30
fold_2/Bright_Black_86.wav,Bright_Black,1,7,24,90,tube,1570,29.8,30
fold_2/Bright_Black_87.wav,Bright_Black,1,7,24,135,tube,1570,9.8,30
fold_2/Bright_Black_88.wav,Bright_Black,1,7,24,135,tube,1570,11.8,30
fold_2/Bright_Black_89.wav,Bright_Black,1,7,24,135,tube,1570,13.8,30
fold_2/Bright_Black_90.wav,Bright_Black,1,7,24,135,tube,1570,15.8,30
fold_2/Bright_Black_91.wav,Bright_Black,1,7,24,135,tube,1570,17.8,30
fold_2/Bright_Black_92.wav,Bright_Black,1,7,24,135,tube,1570,19.8,30
fold_2/Bright_Black_93.wav,Bright_Black,1,7,24,135,tube,1570,21.8,30
fold_2/Bright_Black_94.wav,Bright_Black,1,7,24,135,tube,1570,23.8,30
fold_2/Bright_Black_95.wav,Bright_Black,1,7,24,135,tube,1570,25.8,30
fold_2/Bright_Black_96.wav,Bright_Black,1,7,24,135,tube,1570,27.8,30
fold_2/Bright_Black_97.wav,Bright_Black,1,7,24,135,tube,1570,29.8,30
fold_2/Bright_Black_98.wav,Bright_Black,1,7,24,180,tube,1570,9.8,30
fold_2/Bright_Black_99.wav,Bright_Black,1,7,24,180,tube,1570,11.8,30
fold_2/Bright_Black_100.wav,Bright_Black,1,7,24,180,tube,1570,13.8,30
fold_2/Bright_Black_101.wav,Bright_Black,1,7,24,180,tube,1570,15.8,30
fold_2/Bright_Black_102.wav,Bright_Black,1,7,24,180,tube,1570,17.8,30
fold_2/Bright_Black_103.wav,Bright_Black,1,7,24,180,tube,1570,19.8,30
fold_2/Bright_Black_104.wav,Bright_Black,1,7,24,180,tube,1570,21.8,30
fold_2/Bright_Black_105.wav,Bright_Black,1,7,24,180,tube,1570,23.8,30
fold_2/Bright_Black_106.wav,Bright_Black,1,7,24,180,tube,1570,25.8,30
fold_2/Bright_Black_107.wav,Bright_Black,1,7,24,180,tube,1570,27.8,30
fold_2/Bright_Black_108.wav,Bright_Black,1,7,24,180,tube,1570,29.8,30
fold_2/Bright_Black_109.wav,Bright_Black,1,5,24,0,tube,1570,9.8,30
fold_2/Bright_Black_110.wav,Bright_Black,1,5,24,0,tube,1570,11.8,30
fold_2/Bright_Black_111.wav,Bright_Black,1,5,24,0,tube,1570,13.8,30
fold_2/Bright_Black_112.wav,Bright_Black,1,5,24,0,tube,1570,15.8,30
fold_2/Bright_Black_113.wav,Bright_Black,1,5,24,0,tube,1570,17.8,30
fold_2/Bright_Black_114.wav,Bright_Black,1,5,24,0,tube,1570,19.8,30
fold_2/Bright_Black_115.wav,Bright_Black,1,5,24,0,tube,1570,21.8,30
fold_2/Bright_Black_116.wav,Bright_Black,1,5,24,0,tube,1570,23.8,30
fold_2/Bright_Black_117.wav,Bright_Black,1,5,24,0,tube,1570,25.8,30
fold_2/Bright_Black_118.wav,Bright_Black,1,5,24,0,tube,1570,27.8,30
fold_2/Bright_Black_119.wav,Bright_Black,1,5,24,0,tube,1570,29.8,30
fold_2/Bright_Black_120.wav,Bright_Black,1,5,24,45,tube,1570,9.8,30
fold_2/Bright_Black_121.wav,Bright_Black,1,5,24,45,tube,1570,11.8,30
fold_2/Bright_Black_122.wav,Bright_Black,1,5,24,45,tube,1570,13.8,30
fold_2/Bright_Black_123.wav,Bright_Black,1,5,24,45,tube,1570,15.8,30
fold_2/Bright_Black_124.wav,Bright_Black,1,5,24,45,tube,1570,17.8,30
fold_2/Bright_Black_125.wav,Bright_Black,1,5,24,45,tube,1570,19.8,30
fold_2/Bright_Black_126.wav,Bright_Black,1,5,24,45,tube,1570,21.8,30
fold_2/Bright_Black_127.wav,Bright_Black,1,5,24,45,tube,1570,23.8,30
fold_2/Bright_Black_128.wav,Bright_Black,1,5,24,45,tube,1570,25.8,30
fold_2/Bright_Black_129.wav,Bright_Black,1,5,24,45,tube,1570,27.8,30
fold_2/Bright_Black_130.wav,Bright_Black,1,5,24,45,tube,1570,29.8,30
fold_2/Bright_Black_131.wav,Bright_Black,1,5,24,90,tube,1570,9.8,30
fold_2/Bright_Black_132.wav,Bright_Black,1,5,24,90,tube,1570,11.8,30
fold_2/Bright_Black_133.wav,Bright_Black,1,5,24,90,tube,1570,13.8,30
fold_2/Bright_Black_134.wav,Bright_Black,1,5,24,90,tube,1570,15.8,30
fold_2/Bright_Black_135.wav,Bright_Black,1,5,24,90,tube,1570,17.8,30
fold_2/Bright_Black_136.wav,Bright_Black,1,5,24,90,tube,1570,19.8,30
fold_2/Bright_Black_137.wav,Bright_Black,1,5,24,90,tube,1570,21.8,30
fold_2/Bright_Black_138.wav,Bright_Black,1,5,24,90,tube,1570,23.8,30
fold_2/Bright_Black_139.wav,Bright_Black,1,5,24,90,tube,1570,25.8,30
fold_2/Bright_Black_140.wav,Bright_Black,1,5,24,90,tube,1570,27.8,30
fold_2/Bright_Black_141.wav,Bright_Black,1,5,24,90,tube,1570,29.8,30
fold_2/Bright_Black_142.wav,Bright_Black,1,5,24,135,tube,1570,9.8,30
fold_2/Bright_Black_143.wav,Bright_Black,1,5,24,135,tube,1570,11.8,30
fold_2/Bright_Black_144.wav,Bright_Black,1,5,24,135,tube,1570,13.8,30
fold_2/Bright_Black_145.wav,Bright_Black,1,5,24,135,tube,1570,15.8,30
fold_2/Bright_Black_146.wav,Bright_Black,1,5,24,135,tube,1570,17.8,30
fold_2/Bright_Black_147.wav,Bright_Black,1,5,24,135,tube,1570,19.8,30
fold_2/Bright_Black_148.wav,Bright_Black,1,5,24,135,tube,1570,21.8,30
fold_2/Bright_Black_149.wav,Bright_Black,1,5,24,135,tube,1570,23.8,30
fold_2/Bright_Black_150.wav,Bright_Black,1,5,24,135,tube,1570,25.8,30
fold_2/Bright_Black_151.wav,Bright_Black,1,5,24,135,tube,1570,27.8,30
fold_2/Bright_Black_152.wav,Bright_Black,1,5,24,135,tube,1570,29.8,30
fold_2/Bright_Black_153.wav,Bright_Black,1,5,24,180,tube,1570,9.8,30
fold_2/Bright_Black_154.wav,Bright_Black,1,5,24,180,tube,1570,11.8,30
fold_2/Bright_Black_155.wav,Bright_Black,1,5,24,180,tube,1570,13.8,30
fold_2/Bright_Black_156.wav,Bright_Black,1,5,24,180,tube,1570,15.8,30
fold_2/Bright_Black_157.wav,Bright_Black,1,5,24,180,tube,1570,17.8,30
fold_2/Bright_Black_158.wav,Bright_Black,1,5,24,180,tube,1570,19.8,30
fold_2/Bright_Black_159.wav,Bright_Black,1,5,24,180,tube,1570,21.8,30
fold_2/Bright_Black_160.wav,Bright_Black,1,5,24,180,tube,1570,23.8,30
fold_2/Bright_Black_161.wav,Bright_Black,1,5,24,180,tube,1570,25.8,30
fold_2/Bright_Black_162.wav,Bright_Black,1,5,24,180,tube,1570,27.8,30
fold_2/Bright_Black_163.wav,Bright_Black,1,5,24,180,tube,1570,29.8,30
